label,encoder_type,encoder_model,embedding_dim,accuracy,macro_f1_all,macro_f1_fg,weighted_f1_all,weighted_f1_fg,iters,converged,model_path,labelmap_path,meta_path,job_id,macro_precision_fg,macro_recall_fg,phase_total,phase_scan,phase_embed,phase_train,phase_save,phase_calibration
qwen_dataset_clip_vitb32_mlp256_mix0p1_balnorm_ls0p1_hardmine_bg5,clip,ViT-B/32,512,0.6034476796458953,0.5926392810560013,0.5055812429409718,0.6390666988980921,0.6260009145056895,22,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb32_mlp256_mix0p1_balnorm_ls0p1_hardmine_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_clip_vitb32_mlp256_mix0p1_balnorm_ls0p1_hardmine_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb32_mlp256_mix0p1_balnorm_ls0p1_hardmine_bg5.meta.pkl,9a9b3a38386b452582b717ca019f57a8,0.5040702363889277,0.6866416345081648,,,,,,
qwen_dataset_clip_vitb32_mlp512_256_mix0p1_balnorm_ls0_calib_bg5,clip,ViT-B/32,512,0.5801576872536137,0.5977910445941528,0.49926259211570273,0.6078105700495146,0.5890108540308535,17,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb32_mlp512_256_mix0p1_balnorm_ls0_calib_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_clip_vitb32_mlp512_256_mix0p1_balnorm_ls0_calib_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb32_mlp512_256_mix0p1_balnorm_ls0_calib_bg5.meta.pkl,471b6e40355e450f94ef59b2483e9257,0.5027971786409733,0.6870342710527186,,,,,,
qwen_dataset_clip_vitb32_mlp512_256_mix0p1_balnorm_ls0_effective_bg5,clip,ViT-B/32,512,0.7863787260529774,0.7339122775401835,0.6720394305551046,0.793981095576623,0.7869710694794264,21,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb32_mlp512_256_mix0p1_balnorm_ls0_effective_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_clip_vitb32_mlp512_256_mix0p1_balnorm_ls0_effective_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb32_mlp512_256_mix0p1_balnorm_ls0_effective_bg5.meta.pkl,e6f752e3d21843d1977fd3c7ef4539d1,0.6385553938228292,0.7237373310879303,,,,,,
qwen_dataset_clip_vitb32_mlp512_256_mix0p1_balnorm_ls0_gelu_ln_bg5,clip,ViT-B/32,512,0.5787571754616502,0.5981838691547566,0.49951483023802834,0.6096573516775731,0.5907421867305296,17,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb32_mlp512_256_mix0p1_balnorm_ls0_gelu_ln_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_clip_vitb32_mlp512_256_mix0p1_balnorm_ls0_gelu_ln_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb32_mlp512_256_mix0p1_balnorm_ls0_gelu_ln_bg5.meta.pkl,37422722b49044669cdff654ab709c6f,0.503670116026783,0.6855672342580404,,,,,,
qwen_dataset_clip_vitb32_mlp512_256_mix0p1_balnorm_ls0p1_base_bg5,clip,ViT-B/32,512,0.6685801231067156,0.6413161605759189,0.5507419994198545,0.6970470450964903,0.683661705317443,20,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb32_mlp512_256_mix0p1_balnorm_ls0p1_base_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_clip_vitb32_mlp512_256_mix0p1_balnorm_ls0p1_base_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb32_mlp512_256_mix0p1_balnorm_ls0p1_base_bg5.meta.pkl,25d19886170d407ab7ca08398783fe9c,0.5226880034852487,0.712204071722475,,,,,,
qwen_dataset_clip_vitb32_mlp512_256_mix0p1_balnorm_ls0p1_center_std_bg5,clip,ViT-B/32,512,0.6803720865896673,0.6543850043928968,0.5771311521326026,0.7052605354583639,0.6945117948689252,28,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb32_mlp512_256_mix0p1_balnorm_ls0p1_center_std_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_clip_vitb32_mlp512_256_mix0p1_balnorm_ls0p1_center_std_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb32_mlp512_256_mix0p1_balnorm_ls0p1_center_std_bg5.meta.pkl,a5b36d38593348119fd44639d94a33e8,0.545163092391984,0.7179089094445512,,,,,,
qwen_dataset_clip_vitb32_mlp512_256_mix0p1_balnorm_ls0p1_full_bg5,clip,ViT-B/32,512,0.7974444982363925,0.7422587685831552,0.6834909583154974,0.8036609817040103,0.7973790309748087,27,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb32_mlp512_256_mix0p1_balnorm_ls0p1_full_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_clip_vitb32_mlp512_256_mix0p1_balnorm_ls0p1_full_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb32_mlp512_256_mix0p1_balnorm_ls0p1_full_bg5.meta.pkl,059a9b19e8db4a1fa0984f51aa86d7ff,0.6570673728582254,0.7239644676113116,,,,,,
qwen_dataset_clip_vitb32_mlp512_256_mix0p1_balnorm_ls0p1_hardmine_bg5,clip,ViT-B/32,512,0.6425928487447264,0.6302294108151995,0.5400357254474925,0.6766958591509405,0.6628836580303195,13,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb32_mlp512_256_mix0p1_balnorm_ls0p1_hardmine_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_clip_vitb32_mlp512_256_mix0p1_balnorm_ls0p1_hardmine_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitb32_mlp512_256_mix0p1_balnorm_ls0p1_hardmine_bg5.meta.pkl,ee4d38c7ac9341bb8a57590a2fa09519,0.5292328375702691,0.700916078738559,,,,,,
qwen_dataset_clip_vitl14_mlp512_mix0p1_balnorm_ls0_calib_bg5,clip,ViT-L/14,768,0.6336019088457017,0.6351727266138659,0.552665127834697,0.6665944397563004,0.6521374502357025,17,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitl14_mlp512_mix0p1_balnorm_ls0_calib_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_clip_vitl14_mlp512_mix0p1_balnorm_ls0_calib_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitl14_mlp512_mix0p1_balnorm_ls0_calib_bg5.meta.pkl,0244816e3e9e4faca59ed8cd8f0a32e5,0.5397638478939449,0.7127830732692808,,,,,,
qwen_dataset_clip_vitl14_mlp512_mix0p1_balnorm_ls0_effective_bg5,clip,ViT-L/14,768,0.8058302787191368,0.7480158990760613,0.6932278630861353,0.8129395857983885,0.8071415598007893,18,True,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitl14_mlp512_mix0p1_balnorm_ls0_effective_bg5.pkl,/home/steph/Tator/uploads/labelmaps/qwen_dataset_clip_vitl14_mlp512_mix0p1_balnorm_ls0_effective_bg5_labels.pkl,/home/steph/Tator/uploads/classifiers/qwen_dataset_clip_vitl14_mlp512_mix0p1_balnorm_ls0_effective_bg5.meta.pkl,f49a5e7c758e419abb3acd5cb1eecd36,0.6623345231246349,0.7428644624784283,,,,,,
